name_1,name_2,true,pred_0,pred_1,pred_2,prob,pred
SAOUHSC_02906,SAOUHSC_02905,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02905,SAOUHSC_02904,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02904,SAOUHSC_02901,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02901,SAOUHSC_02896,-1,,,,0.49,0
SAOUHSC_02896,SAOUHSC_02895,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02895,SAOUHSC_02894,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02894,SAOUHSC_02889,-1,,,,0.49,0
SAOUHSC_02889,SAOUHSC_02888,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02888,SAOUHSC_02887,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02887,SAOUHSC_02886,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02886,SAOUHSC_02885,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02885,SAOUHSC_02883,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02883,SAOUHSC_02882,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02882,SAOUHSC_02881,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02881,SAOUHSC_02880,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02880,SAOUHSC_02879,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02879,SAOUHSC_02877,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02877,SAOUHSC_02876,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02876,SAOUHSC_02875,-1,0.0,1.0,1.0,0.6666666666666666,1
SAOUHSC_02875,SAOUHSC_02871,-1,,,,0.49,0
SAOUHSC_02871,SAOUHSC_02869,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02869,SAOUHSC_02868,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02868,SAOUHSC_02866,-1,,,,0.49,0
SAOUHSC_02866,SAOUHSC_02865,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02865,SAOUHSC_02864,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02864,SAOUHSC_02863,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02863,SAOUHSC_02861,-1,,,,0.49,0
SAOUHSC_02861,SAOUHSC_02859,-1,,,,0.49,0
SAOUHSC_02859,SAOUHSC_02858,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02858,SAOUHSC_02857,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02857,SAOUHSC_02856,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02856,SAOUHSC_02852,-1,,,,0.49,0
SAOUHSC_02852,SAOUHSC_02851,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02851,SAOUHSC_02850,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02850,SAOUHSC_02849,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02849,SAOUHSC_02848,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02848,SAOUHSC_02846,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02846,SAOUHSC_02845,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02845,SAOUHSC_02844,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02844,SAOUHSC_02841,-1,,,,0.49,0
SAOUHSC_02841,SAOUHSC_02840,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02840,SAOUHSC_02839,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02839,SAOUHSC_02838,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02838,SAOUHSC_02837,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02837,SAOUHSC_02834,-1,,,,0.49,0
SAOUHSC_02834,SAOUHSC_02831,-1,,,,0.49,0
SAOUHSC_02831,SAOUHSC_02829,-1,,,,0.49,0
SAOUHSC_02829,SAOUHSC_02826,-1,,,,0.49,0
SAOUHSC_02826,SAOUHSC_02825,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02825,SAOUHSC_02824,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02824,SAOUHSC_02819,-1,,,,0.49,0
SAOUHSC_02819,SAOUHSC_02818,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02818,SAOUHSC_02817,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02817,SAOUHSC_02815,-1,,,,0.49,0
SAOUHSC_02815,SAOUHSC_02812,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02812,SAOUHSC_02811,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02811,SAOUHSC_02810,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02810,SAOUHSC_02809,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02809,SAOUHSC_02808,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02808,SAOUHSC_02806,-1,1.0,1.0,0.0,0.6666666666666666,1
SAOUHSC_02806,SAOUHSC_02805,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02805,SAOUHSC_02804,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02804,SAOUHSC_02803,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02803,SAOUHSC_02802,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02802,SAOUHSC_02801,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02801,SAOUHSC_02799,-1,,,,0.49,0
SAOUHSC_02799,SAOUHSC_02798,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02798,SAOUHSC_02797,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02797,SAOUHSC_02796,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02796,SAOUHSC_02791,-1,,,,0.49,0
SAOUHSC_02791,SAOUHSC_02790,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02790,SAOUHSC_02789,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02789,SAOUHSC_02788,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02788,SAOUHSC_02785,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02785,SAOUHSC_02784,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02784,SAOUHSC_02783,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02783,SAOUHSC_02781,-1,,,,0.49,0
SAOUHSC_02781,SAOUHSC_02778,-1,,,,0.49,0
SAOUHSC_02778,SAOUHSC_02777,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02777,SAOUHSC_02776,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02776,SAOUHSC_02775,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02775,SAOUHSC_02774,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02774,SAOUHSC_02772,-1,,,,0.49,0
SAOUHSC_02772,SAOUHSC_02771,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02771,SAOUHSC_02770,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02770,SAOUHSC_02769,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02769,SAOUHSC_02768,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02768,SAOUHSC_02767,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02767,SAOUHSC_02766,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02766,SAOUHSC_02765,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02765,SAOUHSC_02764,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02764,SAOUHSC_02763,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02763,SAOUHSC_02762,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02762,SAOUHSC_02760,-1,,,,0.49,0
SAOUHSC_02760,SAOUHSC_02757,-1,,,,0.49,0
SAOUHSC_02757,SAOUHSC_02756,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02756,SAOUHSC_02755,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02755,SAOUHSC_02754,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02754,SAOUHSC_02753,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02753,SAOUHSC_02752,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02752,SAOUHSC_02747,-1,,,,0.49,0
SAOUHSC_02747,SAOUHSC_02746,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02746,SAOUHSC_02745,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02745,SAOUHSC_02744,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02744,SAOUHSC_02743,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02743,SAOUHSC_02742,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02742,SAOUHSC_02741,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02741,SAOUHSC_02740,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02740,SAOUHSC_02739,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02739,SAOUHSC_02737,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02737,SAOUHSC_02734,-1,,,,0.49,0
SAOUHSC_02734,SAOUHSC_02733,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02733,SAOUHSC_02732,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02732,SAOUHSC_02728,-1,,,,0.49,0
SAOUHSC_02728,SAOUHSC_02726,-1,,,,0.49,0
SAOUHSC_02726,SAOUHSC_02722,-1,,,,0.49,0
SAOUHSC_02722,SAOUHSC_02721,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02721,SAOUHSC_02720,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02720,SAOUHSC_02719,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02719,SAOUHSC_02718,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02718,SAOUHSC_02717,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02717,SAOUHSC_A02577,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_A02577,SAOUHSC_02716,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02716,SAOUHSC_02715,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02715,SAOUHSC_02714,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02714,SAOUHSC_02713,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02713,SAOUHSC_02712,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02712,SAOUHSC_02711,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02711,SAOUHSC_02705,-1,,,,0.49,0
SAOUHSC_02705,SAOUHSC_02704,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02704,gpmA,-1,0.0,0.0,0.0,0.0,0
gpmA,SAOUHSC_02701,-1,,,,0.49,0
SAOUHSC_02701,SAOUHSC_02700,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02700,SAOUHSC_02699,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02699,SAOUHSC_02698,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02698,SAOUHSC_02697,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02697,SAOUHSC_02695,-1,,,,0.49,0
SAOUHSC_02695,SAOUHSC_02694,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02694,SAOUHSC_02693,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02693,SAOUHSC_02692,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02692,SAOUHSC_02691,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02691,SAOUHSC_02690,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02690,SAOUHSC_02689,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02689,SAOUHSC_02688,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02688,SAOUHSC_02687,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02687,SAOUHSC_02686,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02686,SAOUHSC_02685,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02685,SAOUHSC_02684,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02684,SAOUHSC_02683,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02683,SAOUHSC_02682,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02682,SAOUHSC_02681,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02681,SAOUHSC_02680,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02680,SAOUHSC_02679,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02679,SAOUHSC_02678,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02678,SAOUHSC_02677,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02677,SAOUHSC_02676,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02676,SAOUHSC_02675,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02675,SAOUHSC_02671,-1,,,,0.49,0
SAOUHSC_02671,SAOUHSC_02668,-1,,,,0.49,0
SAOUHSC_02668,SAOUHSC_02667,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02667,SAOUHSC_02662,-1,,,,0.49,0
SAOUHSC_02662,SAOUHSC_02661,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02661,SAOUHSC_02658,-1,,,,0.49,0
SAOUHSC_02658,SAOUHSC_02656,-1,,,,0.49,0
SAOUHSC_02656,SAOUHSC_02655,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02655,SAOUHSC_02654,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02654,SAOUHSC_02653,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02653,SAOUHSC_02651,-1,,,,0.49,0
SAOUHSC_02651,SAOUHSC_02650,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02650,SAOUHSC_02648,-1,,,,0.49,0
SAOUHSC_02648,SAOUHSC_02647,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02647,SAOUHSC_02641,-1,,,,0.49,0
SAOUHSC_02641,SAOUHSC_02640,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02640,SAOUHSC_02635,-1,,,,0.49,0
SAOUHSC_02635,SAOUHSC_02634,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02634,SAOUHSC_02630,-1,,,,0.49,0
SAOUHSC_02630,SAOUHSC_02629,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02629,SAOUHSC_02627,-1,,,,0.49,0
SAOUHSC_02627,SAOUHSC_02624,-1,,,,0.49,0
SAOUHSC_02624,SAOUHSC_02623,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02623,SAOUHSC_02620,-1,,,,0.49,0
SAOUHSC_02620,SAOUHSC_02619,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02619,SAOUHSC_02618,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02618,SAOUHSC_02616,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02616,SAOUHSC_02615,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02615,SAOUHSC_02614,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02614,SAOUHSC_02612,-1,,,,0.49,0
SAOUHSC_02612,SAOUHSC_02610,-1,,,,0.49,0
SAOUHSC_02610,SAOUHSC_02607,-1,,,,0.49,0
SAOUHSC_02607,SAOUHSC_02606,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02606,SAOUHSC_02605,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02605,SAOUHSC_02604,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02604,SAOUHSC_02603,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02603,SAOUHSC_02600,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02600,SAOUHSC_02597,-1,,,,0.49,0
SAOUHSC_02597,SAOUHSC_02595,-1,,,,0.49,0
SAOUHSC_02595,SAOUHSC_02594,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02594,SAOUHSC_02593,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02593,SAOUHSC_02590,-1,,,,0.49,0
SAOUHSC_02590,SAOUHSC_02587,-1,,,,0.49,0
SAOUHSC_02587,SAOUHSC_02584,-1,,,,0.49,0
SAOUHSC_02584,SAOUHSC_02583,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02583,SAOUHSC_02582,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02582,SAOUHSC_02581,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02581,SAOUHSC_A02450,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_A02450,SAOUHSC_02580,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02580,SAOUHSC_02579,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02579,SAOUHSC_02574,-1,,,,0.49,0
SAOUHSC_02574,SAOUHSC_02573,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02573,SAOUHSC_02572,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02572,SAOUHSC_02570,-1,,,,0.49,0
SAOUHSC_02570,SAOUHSC_02569,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02569,SAOUHSC_02568,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02568,SAOUHSC_02566,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02566,SAOUHSC_02557,-1,,,,0.49,0
SAOUHSC_02557,SAOUHSC_02554,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02554,SAOUHSC_02553,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02553,SAOUHSC_02552,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02552,SAOUHSC_02551,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02551,SAOUHSC_02549,-1,,,,0.49,0
SAOUHSC_02549,SAOUHSC_02547,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02547,SAOUHSC_02546,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02546,SAOUHSC_02545,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02545,SAOUHSC_02544,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02544,SAOUHSC_02542,-1,,,,0.49,0
SAOUHSC_02542,SAOUHSC_02541,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02541,SAOUHSC_02540,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02540,SAOUHSC_02538,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02538,mobA,-1,1.0,1.0,1.0,1.0,1
mobA,SAOUHSC_02536,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02536,SAOUHSC_02535,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02535,SAOUHSC_02534,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02534,SAOUHSC_02532,-1,,,,0.49,0
SAOUHSC_02532,SAOUHSC_02529,-1,,,,0.49,0
SAOUHSC_02529,SAOUHSC_02527,-1,,,,0.49,0
SAOUHSC_02527,SAOUHSC_02525,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02525,SAOUHSC_02522,-1,,,,0.49,0
SAOUHSC_02522,SAOUHSC_02521,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02521,SAOUHSC_02518,-1,,,,0.49,0
SAOUHSC_02518,SAOUHSC_02517,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02517,SAOUHSC_02516,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02516,SAOUHSC_02512a,-1,,,,0.49,0
SAOUHSC_02512a,rplC,-1,1.0,1.0,1.0,1.0,1
rplC,rplD,-1,1.0,1.0,1.0,1.0,1
rplD,rplW,-1,1.0,1.0,1.0,1.0,1
rplW,rplB,-1,1.0,1.0,1.0,1.0,1
rplB,rpsS,-1,1.0,1.0,1.0,1.0,1
rpsS,rplV,-1,1.0,1.0,1.0,1.0,1
rplV,rpsC,-1,1.0,1.0,1.0,1.0,1
rpsC,rplP,-1,1.0,1.0,1.0,1.0,1
rplP,SAOUHSC_02504,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02504,rpsQ,-1,1.0,1.0,1.0,1.0,1
rpsQ,rplN,-1,1.0,1.0,1.0,1.0,1
rplN,rplX,-1,1.0,1.0,1.0,1.0,1
rplX,rplE,-1,1.0,1.0,1.0,1.0,1
rplE,rpsN,-1,1.0,1.0,1.0,1.0,1
rpsN,rpsH,-1,1.0,1.0,1.0,1.0,1
rpsH,rplF,-1,1.0,1.0,1.0,1.0,1
rplF,rplR,-1,1.0,1.0,1.0,1.0,1
rplR,rpsE,-1,1.0,1.0,1.0,1.0,1
rpsE,rpmD,-1,1.0,1.0,1.0,1.0,1
rpmD,rplO,-1,1.0,1.0,1.0,1.0,1
rplO,secY,-1,1.0,1.0,1.0,1.0,1
secY,adk,-1,1.0,1.0,1.0,1.0,1
adk,infA,-1,0.0,0.0,0.0,0.0,0
infA,rpmJ,-1,1.0,1.0,1.0,1.0,1
rpmJ,rpsM,-1,1.0,1.0,1.0,1.0,1
rpsM,SAOUHSC_02486,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02486,SAOUHSC_02485,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02485,rplQ,-1,1.0,1.0,1.0,1.0,1
rplQ,cbiO,-1,0.0,0.0,0.0,0.0,0
cbiO,cbiO,-1,1.0,1.0,1.0,1.0,1
cbiO,SAOUHSC_02481,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02481,truA,-1,1.0,1.0,1.0,1.0,1
truA,rplM,-1,0.0,0.0,0.0,0.0,0
rplM,rpsI,-1,1.0,1.0,1.0,1.0,1
rpsI,SAOUHSC_02476,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02476,SAOUHSC_02475,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02475,SAOUHSC_02474,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02474,SAOUHSC_02473,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02473,SAOUHSC_02472,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02472,SAOUHSC_02471,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02471,SAOUHSC_02470,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02470,SAOUHSC_02468,-1,,,,0.49,0
SAOUHSC_02468,SAOUHSC_02467,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02467,SAOUHSC_02465,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02465,SAOUHSC_02464,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02464,SAOUHSC_02461,-1,,,,0.49,0
SAOUHSC_02461,SAOUHSC_02460,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02460,SAOUHSC_02459,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02459,SAOUHSC_02458,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02458,SAOUHSC_02456,-1,,,,0.49,0
SAOUHSC_02456,SAOUHSC_02455,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02455,SAOUHSC_02454,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02454,SAOUHSC_02453,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02453,SAOUHSC_02452,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02452,SAOUHSC_02451,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02451,SAOUHSC_02450,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02450,SAOUHSC_02449,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02449,SAOUHSC_02448,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02448,SAOUHSC_02447,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02447,SAOUHSC_02445,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02445,SAOUHSC_02444,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02444,SAOUHSC_02443,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02443,SAOUHSC_02442,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02442,SAOUHSC_02441,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02441,SAOUHSC_02435,-1,,,,0.49,0
SAOUHSC_02435,SAOUHSC_02434,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02434,SAOUHSC_02433,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02433,SAOUHSC_02430,-1,,,,0.49,0
SAOUHSC_02430,SAOUHSC_02428,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02428,SAOUHSC_02427,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02427,SAOUHSC_02426,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02426,SAOUHSC_02424,-1,,,,0.49,0
SAOUHSC_02424,SAOUHSC_02423,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02423,SAOUHSC_02422,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02422,SAOUHSC_02420,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02420,SAOUHSC_02419,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02419,SAOUHSC_02418,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02418,SAOUHSC_02416,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02416,SAOUHSC_R0005,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_R0005,SAOUHSC_T00029,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_T00029,SAOUHSC_R00010,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_R00010,SAOUHSC_R00015,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_R00015,SAOUHSC_T00010,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_T00010,SAOUHSC_T00020,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_T00020,SAOUHSC_T00061,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_T00061,SAOUHSC_T00058,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_T00058,SAOUHSC_T00017,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_T00017,SAOUHSC_02412,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02412,SAOUHSC_T00037,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_T00037,SAOUHSC_02409,-1,,,,0.49,0
SAOUHSC_02409,SAOUHSC_02407,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02407,SAOUHSC_02406,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02406,glmM,-1,1.0,1.0,1.0,1.0,1
glmM,SAOUHSC_02404,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02404,SAOUHSC_02399,-1,,,,0.49,0
SAOUHSC_02399,SAOUHSC_02397,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02397,SAOUHSC_02396,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02396,SAOUHSC_02393,-1,,,,0.49,0
SAOUHSC_02393,SAOUHSC_02391,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02391,SAOUHSC_02387,-1,,,,0.49,0
SAOUHSC_02387,SAOUHSC_02386,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02386,SAOUHSC_02385,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02385,SAOUHSC_02384,-1,1.0,1.0,1.0,1.0,1
SAOUHSC_02384,SAOUHSC_02383,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02383,SAOUHSC_02382,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02382,SAOUHSC_02381,-1,0.0,0.0,0.0,0.0,0
SAOUHSC_02381,SAOUHSC_02379,-1,,,,0.49,0
